   t |  uy[mm] | fy[N] 
  1.05000000e-06   3.50000010e-01   9.00507859e+02
  1.05300000e-06   3.50000011e-01   9.00507859e+02
  1.05600000e-06   3.50000011e-01   9.00507859e+02
  1.05900000e-06   3.50000011e-01   9.00507859e+02
  1.06200000e-06   3.50000011e-01   9.00507859e+02
  1.06500000e-06   3.50000011e-01   9.00507859e+02
  1.06800000e-06   3.50000011e-01   9.00507859e+02
  1.07100000e-06   3.50000011e-01   9.00507859e+02
  1.07400000e-06   3.50000011e-01   9.00507859e+02
  1.07700000e-06   3.50000011e-01   9.00507860e+02
  1.08000000e-06   3.50000011e-01   9.00507860e+02
  1.08300000e-06   3.50000011e-01   9.00507860e+02
  1.08600000e-06   3.50000011e-01   9.00507860e+02
  1.08900000e-06   3.50000011e-01   9.00507860e+02
  1.09200000e-06   3.50000011e-01   9.00507860e+02
  1.09500000e-06   3.50000011e-01   9.00507860e+02
  1.09800000e-06   3.50000011e-01   9.00507860e+02
  1.10100000e-06   3.50000011e-01   9.00507860e+02
  1.10400000e-06   3.50000011e-01   9.00507860e+02
  1.10700000e-06   3.50000011e-01   9.00507861e+02
  1.11000000e-06   3.50000011e-01   9.00507861e+02
  1.11300000e-06   3.50000011e-01   9.00507861e+02
  1.11600000e-06   3.50000011e-01   9.00507861e+02
  1.11900000e-06   3.50000011e-01   9.00507861e+02
  1.12200000e-06   3.50000011e-01   9.00507861e+02
  1.12500000e-06   3.50000011e-01   9.00507861e+02
  1.12800000e-06   3.50000011e-01   9.00507861e+02
  1.13100000e-06   3.50000011e-01   9.00507861e+02
  1.13400000e-06   3.50000011e-01   9.00507862e+02
  1.13700000e-06   3.50000011e-01   9.00507862e+02
  1.14000000e-06   3.50000011e-01   9.00507862e+02
  1.14300000e-06   3.50000011e-01   9.00507862e+02
  1.14600000e-06   3.50000011e-01   9.00507862e+02
  1.14900000e-06   3.50000011e-01   9.00507862e+02
  1.15200000e-06   3.50000011e-01   9.00507862e+02
  1.15500000e-06   3.50000012e-01   9.00507862e+02
  1.15800000e-06   3.50000012e-01   9.00507862e+02
  1.16100000e-06   3.50000012e-01   9.00507863e+02
  1.16400000e-06   3.50000012e-01   9.00507863e+02
  1.16700000e-06   3.50000012e-01   9.00507863e+02
  1.17000000e-06   3.50000012e-01   9.00507863e+02
  1.17300000e-06   3.50000012e-01   9.00507863e+02
  1.17600000e-06   3.50000012e-01   9.00507863e+02
  1.17900000e-06   3.50000012e-01   9.00507863e+02
  1.18200000e-06   3.50000012e-01   9.00507863e+02
  1.18500000e-06   3.50000012e-01   9.00507863e+02
  1.18800000e-06   3.50000012e-01   9.00507864e+02
  1.19100000e-06   3.50000012e-01   9.00507864e+02
  1.19400000e-06   3.50000012e-01   9.00507864e+02
  1.19700000e-06   3.50000012e-01   9.00507864e+02
  1.20000000e-06   3.50000012e-01   9.00507864e+02
  1.20300000e-06   3.50000012e-01   9.00507864e+02
  1.20600000e-06   3.50000012e-01   9.00507864e+02
  1.20900000e-06   3.50000012e-01   9.00507864e+02
  1.21200000e-06   3.50000012e-01   9.00507864e+02
  1.21500000e-06   3.50000012e-01   9.00507865e+02
  1.21800000e-06   3.50000012e-01   9.00507865e+02
  1.22100000e-06   3.50000012e-01   9.00507865e+02
  1.22400000e-06   3.50000012e-01   9.00507865e+02
  1.22700000e-06   3.50000012e-01   9.00507865e+02
  1.23000000e-06   3.50000012e-01   9.00507865e+02
  1.23300000e-06   3.50000012e-01   9.00507865e+02
  1.23600000e-06   3.50000012e-01   9.00507865e+02
  1.23900000e-06   3.50000012e-01   9.00507865e+02
  1.24200000e-06   3.50000012e-01   9.00507865e+02
  1.24500000e-06   3.50000012e-01   9.00507866e+02
  1.24800000e-06   3.50000012e-01   9.00507866e+02
  1.25100000e-06   3.50000012e-01   9.00507866e+02
  1.25400000e-06   3.50000013e-01   9.00507866e+02
  1.25700000e-06   3.50000013e-01   9.00507866e+02
  1.26000000e-06   3.50000013e-01   9.00507866e+02
  1.26300000e-06   3.50000013e-01   9.00507866e+02
  1.26600000e-06   3.50000013e-01   9.00507866e+02
  1.26900000e-06   3.50000013e-01   9.00507866e+02
  1.27200000e-06   3.50000013e-01   9.00507867e+02
  1.27500000e-06   3.50000013e-01   9.00507867e+02
  1.27800000e-06   3.50000013e-01   9.00507867e+02
  1.28100000e-06   3.50000013e-01   9.00507867e+02
  1.28400000e-06   3.50000013e-01   9.00507867e+02
  1.28700000e-06   3.50000013e-01   9.00507867e+02
  1.29000000e-06   3.50000013e-01   9.00507867e+02
  1.29300000e-06   3.50000013e-01   9.00507867e+02
  1.29600000e-06   3.50000013e-01   9.00507868e+02
  1.29900000e-06   3.50000013e-01   9.00507868e+02
  1.30200000e-06   3.50000013e-01   9.00507868e+02
  1.30500000e-06   3.50000013e-01   9.00507868e+02
  1.30800000e-06   3.50000013e-01   9.00507868e+02
  1.31100000e-06   3.50000013e-01   9.00507868e+02
  1.31400000e-06   3.50000013e-01   9.00507868e+02
  1.31700000e-06   3.50000013e-01   9.00507868e+02
  1.32000000e-06   3.50000013e-01   9.00507868e+02
  1.32300000e-06   3.50000013e-01   9.00507869e+02
  1.32600000e-06   3.50000013e-01   9.00507869e+02
  1.32900000e-06   3.50000013e-01   9.00507869e+02
  1.33200000e-06   3.50000013e-01   9.00507869e+02
  1.33500000e-06   3.50000013e-01   9.00507869e+02
  1.33800000e-06   3.50000013e-01   9.00507869e+02
  1.34100000e-06   3.50000013e-01   9.00507869e+02
  1.34400000e-06   3.50000013e-01   9.00507869e+02
  1.34700000e-06   3.50000013e-01   9.00507869e+02
  1.35000000e-06   3.50000013e-01   9.00507870e+02
  1.35300000e-06   3.50000014e-01   9.00507870e+02
  1.35600000e-06   3.50000014e-01   9.00507870e+02
  1.35900000e-06   3.50000014e-01   9.00507870e+02
  1.36200000e-06   3.50000014e-01   9.00507870e+02
  1.36500000e-06   3.50000014e-01   9.00507870e+02
  1.36800000e-06   3.50000014e-01   9.00507870e+02
  1.37100000e-06   3.50000014e-01   9.00507870e+02
  1.37400000e-06   3.50000014e-01   9.00507871e+02
  1.37700000e-06   3.50000014e-01   9.00507871e+02
  1.38000000e-06   3.50000014e-01   9.00507871e+02
  1.38300000e-06   3.50000014e-01   9.00507871e+02
