   t |  uy[mm] | fy[N] 
  1.90000000e-06   6.00000000e-02   7.01537335e+02
  1.90500000e-06   6.00000000e-02   7.01537335e+02
  1.91000000e-06   6.00000000e-02   7.01537335e+02
  1.91500000e-06   6.00000000e-02   7.01537335e+02
  1.92000000e-06   6.00000000e-02   7.01537335e+02
  1.92500000e-06   6.00000000e-02   7.01537335e+02
  1.93000000e-06   6.00000000e-02   7.01537335e+02
  1.93500000e-06   6.00000000e-02   7.01537335e+02
  1.94000000e-06   6.00000000e-02   7.01537335e+02
  1.94500000e-06   6.00000000e-02   7.01537335e+02
  1.95000000e-06   6.00000000e-02   7.01537335e+02
  1.95500000e-06   6.00000000e-02   7.01537335e+02
  1.96000000e-06   6.00000000e-02   7.01537335e+02
  1.96500000e-06   6.00000000e-02   7.01537335e+02
  1.97000000e-06   6.00000000e-02   7.01537335e+02
  1.97500000e-06   6.00000000e-02   7.01537335e+02
  1.98000000e-06   6.00000000e-02   7.01537335e+02
  1.98500000e-06   6.00000000e-02   7.01537335e+02
  1.99000000e-06   6.00000000e-02   7.01537334e+02
  1.99500000e-06   6.00000000e-02   7.01537334e+02
  2.00000000e-06   6.00000000e-02   7.01537334e+02
  2.00500000e-06   6.00000000e-02   7.01537334e+02
  2.01000000e-06   6.00000000e-02   7.01537334e+02
  2.01500000e-06   6.00000000e-02   7.01537334e+02
  2.02000000e-06   6.00000000e-02   7.01537334e+02
  2.02500000e-06   6.00000000e-02   7.01537334e+02
  2.03000000e-06   6.00000000e-02   7.01537334e+02
  2.03500000e-06   6.00000000e-02   7.01537334e+02
  2.04000000e-06   6.00000000e-02   7.01537334e+02
  2.04500000e-06   6.00000000e-02   7.01537334e+02
  2.05000000e-06   6.00000000e-02   7.01537334e+02
  2.05500000e-06   6.00000000e-02   7.01537334e+02
  2.06000000e-06   6.00000000e-02   7.01537334e+02
  2.06500000e-06   6.00000000e-02   7.01537334e+02
  2.07000000e-06   6.00000000e-02   7.01537334e+02
  2.07500000e-06   6.00000000e-02   7.01537334e+02
  2.08000000e-06   6.00000000e-02   7.01537334e+02
  2.08500000e-06   6.00000000e-02   7.01537334e+02
  2.09000000e-06   6.00000000e-02   7.01537334e+02
  2.09500000e-06   6.00000000e-02   7.01537334e+02
  2.10000000e-06   6.00000000e-02   7.01537334e+02
  2.10500000e-06   6.00000000e-02   7.01537334e+02
  2.11000000e-06   6.00000000e-02   7.01537334e+02
  2.11500000e-06   6.00000000e-02   7.01537334e+02
  2.12000000e-06   6.00000000e-02   7.01537334e+02
